"Run Number","Policy Number","Policy Reference","Transaction Reference","Transaction Type Code","Transaction Type Description","Allocation Date","Transaction Amount","Transaction Currency"
452037,6207670,"",20230719203655179000,220,"Renewal Premium",20230720,510.000,"USD"
452037,6207670,"",20230821203720980000,220,"Renewal Premium",20230822,510.000,"USD"
452037,6207670,"",20230919203610568000,220,"Renewal Premium",20230920,510.000,"USD"
452037,6208135,"",20221024203944726000,220,"Renewal Premium",20221025,241.000,"GBP"
452037,6208135,"",20221124203919677000,220,"Renewal Premium",20221125,241.000,"GBP"
452037,6208135,"",20221226204351371000,220,"Renewal Premium",20221227,241.000,"GBP"
452037,6208135,"",20230124203850924000,220,"Renewal Premium",20230125,241.000,"GBP"
452037,6208135,"",20230224204052093000,220,"Renewal Premium",20230225,241.000,"GBP"
452037,6208135,"",20230324203826727000,220,"Renewal Premium",20230325,241.000,"GBP"
452037,6208135,"",20230425203859111000,220,"Renewal Premium",20230426,241.000,"GBP"
452037,6208135,"",20230524203826261000,220,"Renewal Premium",20230525,241.000,"GBP"
452037,6208135,"",20230626203836340000,220,"Renewal Premium",20230627,241.000,"GBP"
452037,6208135,"",20230724203653782000,220,"Renewal Premium",20230725,241.000,"GBP"
452037,6208135,"",20230731224349237000,400,"Switch",20230801,0.000,""
452037,6208135,"",20230824203758420000,220,"Renewal Premium",20230825,241.000,"GBP"
452037,6208135,"",20230925203736747000,220,"Renewal Premium",20230926,241.000,"GBP"
452037,6211944,"",20221102204247567000,220,"Renewal Premium",20221103,1511.000,"USD"
452037,6211944,"",20221205203856937000,220,"Renewal Premium",20221206,1511.000,"USD"
452037,6211944,"",20230103203955941000,220,"Renewal Premium",20230104,1511.000,"USD"
452037,6211944,"",20230202203916489000,220,"Renewal Premium",20230203,1511.000,"USD"
452037,6211944,"",20230302203954973000,220,"Renewal Premium",20230303,1511.000,"USD"
452037,6211944,"",20230403203918175000,220,"Renewal Premium",20230404,1511.000,"USD"
452037,6211944,"",20230502203800716000,220,"Renewal Premium",20230503,1511.000,"USD"
452037,6211944,"",20230602203704410000,220,"Renewal Premium",20230603,1511.000,"USD"
452037,6211944,"",20230703203856482000,220,"Renewal Premium",20230704,1511.000,"USD"
452037,6211944,"",20230802203701274000,220,"Renewal Premium",20230803,1511.000,"USD"
452037,6211944,"",20230905204233531000,220,"Renewal Premium",20230905,1511.000,"USD"
452037,6211944,"",20231003203839705000,220,"Renewal Premium",20231004,1511.000,"USD"
452037,6213198,"",20221031200847629000,220,"Renewal Premium",20221101,180.000,"USD"
452037,6213198,"",20221227203946734000,220,"Renewal Premium",20221228,180.000,"USD"
452037,6213198,"",20221228204014086000,220,"Renewal Premium",20221229,180.000,"USD"
452037,6213198,"",20230127204008192000,220,"Renewal Premium",20230128,180.000,"USD"
452037,6213198,"",20230227204018856000,220,"Renewal Premium",20230228,180.000,"USD"
452037,6213198,"",20230327203920062000,220,"Renewal Premium",20230328,180.000,"USD"
452037,6213198,"",20230529203723471000,220,"Renewal Premium",20230530,180.000,"USD"
452037,6213198,"",20230703203857515000,220,"Renewal Premium",20230704,180.000,"USD"
452037,6213198,"",20230727203739049000,220,"Renewal Premium",20230728,180.000,"USD"
452037,6213198,"",20230828203740258000,220,"Renewal Premium",20230829,180.000,"USD"
452037,6213198,"",20230927203743401000,220,"Renewal Premium",20230928,180.000,"USD"
452037,6215123,"",20221024203946844000,220,"Renewal Premium",20221025,250.000,"USD"
452037,6215123,"",20221124203924031000,220,"Renewal Premium",20221125,250.000,"USD"
452037,6215123,"",20230125203934756000,220,"Renewal Premium",20230126,250.000,"USD"
452037,6215123,"",20230227204020713000,220,"Renewal Premium",20230228,250.000,"USD"
452037,6215123,"",20230327203923123000,220,"Renewal Premium",20230328,250.000,"USD"
452037,6215123,"",20230425203916395000,220,"Renewal Premium",20230426,250.000,"USD"
452037,6215123,"",20230525203756511000,220,"Renewal Premium",20230526,250.000,"USD"
452037,6215123,"",20230626203840053000,220,"Renewal Premium",20230627,250.000,"USD"
452037,6215123,"",20230725203719425000,220,"Renewal Premium",20230726,250.000,"USD"
452037,6215123,"",20230825203748885000,220,"Renewal Premium",20230826,250.000,"USD"
452037,6215123,"",20230925203738711000,220,"Renewal Premium",20230926,250.000,"USD"
452037,6217031,"",20221114203803201000,220,"Renewal Premium",20221115,988.000,"USD"
452037,6217031,"",20221212203922261000,220,"Renewal Premium",20221213,988.000,"USD"
452037,6217031,"",20230112203820709000,220,"Renewal Premium",20230113,988.000,"USD"
452037,6217031,"",20230213204132855000,220,"Renewal Premium",20230214,988.000,"USD"
452037,6217031,"",20230313203914632000,220,"Renewal Premium",20230314,988.000,"USD"
452037,6217031,"",20230412203822957000,220,"Renewal Premium",20230413,988.000,"USD"
452037,6217031,"",20230512203616278000,220,"Renewal Premium",20230513,988.000,"USD"
452037,6217031,"",20230612203702601000,220,"Renewal Premium",20230613,988.000,"USD"
452037,6217031,"",20230712203705763000,220,"Renewal Premium",20230713,988.000,"USD"
452037,6217031,"",20230814203624605000,220,"Renewal Premium",20230815,988.000,"USD"
452037,6217031,"",20230912204111370000,220,"Renewal Premium",20230913,988.000,"USD"
452037,6217031,"",20231012203623567000,220,"Renewal Premium",20231013,988.000,"USD"
452037,6217758,"",20221107204212636000,220,"Renewal Premium",20221108,1359.780,"AED"
452037,6217758,"",20221211203803561000,220,"Renewal Premium",20221212,1359.780,"AED"
452037,6217758,"",20230108203809397000,220,"Renewal Premium",20230109,1359.780,"AED"
452037,6217758,"",20230207203947125000,220,"Renewal Premium",20230208,1359.780,"AED"
452037,6217758,"",20230307204025386000,220,"Renewal Premium",20230308,1359.780,"AED"
452037,6217758,"",20230404203842684000,220,"Renewal Premium",20230405,1359.780,"AED"
452037,6217758,"",20230504203702841000,220,"Renewal Premium",20230505,1359.780,"AED"
452037,6217758,"",20230607203742230000,220,"Renewal Premium",20230608,1359.780,"AED"
452037,6217758,"",20230709203722574000,220,"Renewal Premium",20230710,1359.780,"AED"
452037,6217758,"",20230809203636873000,220,"Renewal Premium",20230810,1359.780,"AED"
452037,6217758,"",20230910203620364000,220,"Renewal Premium",20230911,1359.780,"AED"
452037,6217758,"",20231015203616456000,220,"Renewal Premium",20231016,1359.780,"AED"
452037,6217920,"",20221107204212695000,220,"Renewal Premium",20221108,1808.350,"AED"
452037,6217920,"",20221211203803635000,220,"Renewal Premium",20221212,1808.350,"AED"
452037,6217920,"",20230207203947144000,220,"Renewal Premium",20230208,1808.350,"AED"
452037,6217920,"",20230307204025418000,220,"Renewal Premium",20230308,1808.350,"AED"
452037,6217920,"",20230404203842748000,220,"Renewal Premium",20230405,1808.350,"AED"
452037,6217920,"",20230504203702883000,220,"Renewal Premium",20230505,1808.350,"AED"
452037,6217920,"",20230607203742464000,220,"Renewal Premium",20230608,1808.350,"AED"
452037,6217920,"",20230709203722608000,220,"Renewal Premium",20230710,1808.350,"AED"
452037,6217920,"",20230809203636917000,220,"Renewal Premium",20230810,1808.350,"AED"
452037,6217920,"",20230910203620385000,220,"Renewal Premium",20230911,1808.350,"AED"
452037,6217920,"",20231015203616477000,220,"Renewal Premium",20231016,1808.350,"AED"
452037,6219475,"",20221024203948007000,220,"Renewal Premium",20221025,195.000,"USD"
452037,6219475,"",20221124203926118000,220,"Renewal Premium",20221125,195.000,"USD"
452037,6219475,"",20221226204355201000,220,"Renewal Premium",20221227,195.000,"USD"
452037,6219475,"",20230124203856170000,220,"Renewal Premium",20230125,195.000,"USD"
452037,6219475,"",20230224204056161000,220,"Renewal Premium",20230225,195.000,"USD"
452037,6219475,"",20230324203834716000,220,"Renewal Premium",20230325,195.000,"USD"
452037,6219475,"",20230425203922097000,220,"Renewal Premium",20230426,195.000,"USD"
452037,6219475,"",20230524203830132000,220,"Renewal Premium",20230525,195.000,"USD"
452037,6219475,"",20230626203841919000,220,"Renewal Premium",20230627,195.000,"USD"
452037,6219475,"",20230724203657023000,220,"Renewal Premium",20230725,195.000,"USD"
452037,6219475,"",20230824203801026000,220,"Renewal Premium",20230825,195.000,"USD"
452037,6219475,"",20230925203740282000,220,"Renewal Premium",20230926,195.000,"USD"
452037,6219528,"N257203",20221021203853627000,220,"Renewal Premium",20221022,419.000,"USD"
452037,6219528,"N257203",20221106203933990000,220,"Renewal Premium",20221107,419.000,"USD"
452037,6219528,"N257203",20221211203804400000,220,"Renewal Premium",20221212,419.000,"USD"
452037,6219528,"N257203",20230109203926316000,220,"Renewal Premium",20230110,419.000,"USD"
452037,6219528,"N257203",20230210203844411000,220,"Renewal Premium",20230211,419.000,"USD"
452037,6219528,"N257203",20230220203844659000,400,"Switch",20230221,0.000,""
452037,6219528,"N257203",20230306204015947000,220,"Renewal Premium",20230307,419.000,"USD"
452037,6219528,"N257203",20230407203752917000,220,"Renewal Premium",20230408,419.000,"USD"
452037,6219528,"N257203",20230504203703264000,220,"Renewal Premium",20230505,419.000,"USD"
452037,6219528,"N257203",20230606203845099000,220,"Renewal Premium",20230607,419.000,"USD"
452037,6219528,"N257203",20230709203722919000,220,"Renewal Premium",20230710,419.000,"USD"
452037,6219528,"N257203",20230804203718823000,220,"Renewal Premium",20230805,419.000,"USD"
452037,6219528,"N257203",20230907203750838000,220,"Renewal Premium",20230908,419.000,"USD"
452037,6219528,"N257203",20231005203750331000,220,"Renewal Premium",20231006,419.000,"USD"
452037,6220284,"",20221020203846777000,220,"Renewal Premium",20221021,355.000,"USD"
452037,6220284,"",20221121203814586000,220,"Renewal Premium",20221122,355.000,"USD"
452037,6220284,"",20221220203906292000,220,"Renewal Premium",20221221,355.000,"USD"
452037,6220284,"",20230120203851025000,220,"Renewal Premium",20230121,355.000,"USD"
452037,6220284,"",20230220203845108000,220,"Renewal Premium",20230221,355.000,"USD"
452037,6220284,"",20230320203756137000,220,"Renewal Premium",20230321,355.000,"USD"
452037,6220284,"",20230425203922900000,220,"Renewal Premium",20230426,355.000,"USD"
452037,6220284,"",20230522203609356000,220,"Renewal Premium",20230523,355.000,"USD"
452037,6220284,"",20230620203646389000,220,"Renewal Premium",20230621,355.000,"USD"
452037,6220284,"",20230720203642636000,220,"Renewal Premium",20230721,355.000,"USD"
452037,6220284,"",20230821203723397000,220,"Renewal Premium",20230822,355.000,"USD"
452037,6220284,"",20230920203626203000,220,"Renewal Premium",20230921,355.000,"USD"
452037,6220879,"",20221024203948377000,220,"Renewal Premium",20221025,276.000,"USD"
452037,6220879,"",20221124203926591000,220,"Renewal Premium",20221125,276.000,"USD"
452037,6220879,"",20221226204355705000,220,"Renewal Premium",20221227,276.000,"USD"
452037,6220879,"",20230124203856925000,220,"Renewal Premium",20230125,276.000,"USD"
452037,6220879,"",20230224204056517000,220,"Renewal Premium",20230225,276.000,"USD"
452037,6220879,"",20230324203835365000,220,"Renewal Premium",20230325,276.000,"USD"
452037,6220879,"",20230425203923308000,220,"Renewal Premium",20230426,276.000,"USD"
452037,6220879,"",20230524203830611000,220,"Renewal Premium",20230525,276.000,"USD"
452037,6220879,"",20230626203842414000,220,"Renewal Premium",20230627,276.000,"USD"
452037,6220879,"",20230724203657534000,220,"Renewal Premium",20230725,276.000,"USD"
452037,6220879,"",20230824203801552000,220,"Renewal Premium",20230825,276.000,"USD"
452037,6220879,"",20230925203740569000,220,"Renewal Premium",20230926,276.000,"USD"
452037,6238478,"",20221108203810997000,220,"Renewal Premium",20221109,256.310,"USD"
452037,6238478,"",20221108203811007000,220,"Renewal Premium",20221109,0.870,"USD"
452037,6238478,"",20221206204401839000,220,"Renewal Premium",20221207,256.310,"USD"
452037,6238478,"",20221206204401855000,220,"Renewal Premium",20221207,0.870,"USD"
452037,6238478,"",20230110203928363000,220,"Renewal Premium",20230111,256.310,"USD"
452037,6238478,"",20230206204008292000,220,"Renewal Premium",20230207,256.310,"USD"
452037,6238478,"",20230307204031313000,220,"Renewal Premium",20230308,256.310,"USD"
452037,6238478,"",20230405203824363000,220,"Renewal Premium",20230406,256.310,"USD"
452037,6238478,"",20230501204512172000,220,"Renewal Premium",20230502,256.310,"USD"
452037,6238478,"",20230607203745215000,220,"Renewal Premium",20230608,256.310,"USD"
452037,6238478,"",20230703203919572000,220,"Renewal Premium",20230704,256.310,"USD"
452037,6238478,"",20230808203658590000,220,"Renewal Premium",20230809,256.310,"USD"
452037,6238478,"",20230905204254288000,220,"Renewal Premium",20230906,256.310,"USD"
452037,6242394,"",20221031200857784000,220,"Renewal Premium",20221101,279.000,"USD"
452037,6242394,"",20221130221220154000,220,"Renewal Premium",20221201,279.000,"USD"
452037,6242394,"",20221230204028434000,220,"Renewal Premium",20221231,279.000,"USD"
452037,6242394,"",20230130204044981000,220,"Renewal Premium",20230131,279.000,"USD"
452037,6242394,"",20230302204010651000,220,"Renewal Premium",20230303,279.000,"USD"
452037,6242394,"",20230330203942281000,220,"Renewal Premium",20230331,279.000,"USD"
452037,6242394,"",20230501204513943000,220,"Renewal Premium",20230502,279.000,"USD"
452037,6242394,"",20230530203822716000,220,"Renewal Premium",20230531,279.000,"USD"
452037,6242394,"",20230703203922677000,220,"Renewal Premium",20230704,279.000,"USD"
452037,6242394,"",20230731224401300000,220,"Renewal Premium",20230801,279.000,"USD"
452037,6242394,"",20231003203857072000,220,"Renewal Premium",20231004,279.000,"USD"
452037,6242394,"",20231003203857082000,220,"Renewal Premium",20231004,279.000,"USD"
452037,6246801,"",20221103204156522000,220,"Renewal Premium",20221104,500.000,"USD"
452037,6246801,"",20221205203917749000,220,"Renewal Premium",20221206,500.000,"USD"
452037,6246801,"",20230104203903791000,220,"Renewal Premium",20230105,500.000,"USD"
452037,6246801,"",20230203203908125000,220,"Renewal Premium",20230204,500.000,"USD"
452037,6246801,"",20230303203948837000,220,"Renewal Premium",20230304,500.000,"USD"
452037,6246801,"",20230404203902224000,220,"Renewal Premium",20230405,500.000,"USD"
452037,6246801,"",20230503203704946000,220,"Renewal Premium",20230504,500.000,"USD"
452037,6246801,"",20230605203801734000,220,"Renewal Premium",20230606,500.000,"USD"
452037,6246801,"",20230704203836777000,220,"Renewal Premium",20230705,500.000,"USD"
452037,6246801,"",20230803203651563000,220,"Renewal Premium",20230804,500.000,"USD"
452037,6246801,"",20230906203819477000,220,"Renewal Premium",20230907,500.000,"USD"
452037,6246801,"",20231003203859062000,220,"Renewal Premium",20231004,500.000,"USD"
452037,6249968,"",20221121203826761000,220,"Renewal Premium",20221122,531.000,"USD"
452037,6249968,"",20221121203826817000,220,"Renewal Premium",20221122,1.810,"USD"
452037,6249968,"",20221227204001759000,220,"Renewal Premium",20221228,531.000,"USD"
452037,6249968,"",20221227204001802000,220,"Renewal Premium",20221228,3.790,"USD"
452037,6249968,"",20221227204001810000,220,"Renewal Premium",20221228,531.000,"USD"
452037,6249968,"",20221227204001818000,220,"Renewal Premium",20221228,3.790,"USD"
452037,6249968,"",20230209203904155000,220,"Renewal Premium",20230210,531.000,"USD"
452037,6249968,"",20230209203904167000,220,"Renewal Premium",20230210,0.610,"USD"
452037,6249968,"",20230327203943294000,220,"Renewal Premium",20230328,531.000,"USD"
452037,6249968,"",20230327203943317000,220,"Renewal Premium",20230328,1.970,"USD"
452037,6249968,"",20230407203804628000,220,"Renewal Premium",20230408,531.000,"USD"
452037,6249968,"",20230407203804642000,220,"Renewal Premium",20230408,-0.750,"USD"
452037,6249968,"",20230510203852068000,220,"Renewal Premium",20230511,531.000,"USD"
452037,6249968,"",20230510203852101000,220,"Renewal Premium",20230511,1.970,"USD"
452037,6249968,"",20230607203746474000,220,"Renewal Premium",20230608,531.000,"USD"
452037,6249968,"",20230607203746483000,220,"Renewal Premium",20230608,-0.750,"USD"
452037,6249968,"",20230707203736473000,220,"Renewal Premium",20230708,531.000,"USD"
452037,6249968,"",20230707203736486000,220,"Renewal Premium",20230708,-0.750,"USD"
452037,6249968,"",20230807203714782000,220,"Renewal Premium",20230808,531.000,"USD"
452037,6249968,"",20230807203714792000,220,"Renewal Premium",20230808,1.970,"USD"
452037,6249968,"",20230905204303372000,220,"Renewal Premium",20230905,531.000,"USD"
452037,6249968,"",20230905204303383000,220,"Renewal Premium",20230905,1.970,"USD"
452037,6249968,"",20231016203652908000,220,"Renewal Premium",20231017,531.000,"USD"
452037,6249968,"",20231016203652923000,220,"Renewal Premium",20231017,1.970,"USD"
452037,6251653,"",20221025204038065000,220,"Renewal Premium",20221026,1319.000,"USD"
452037,6251653,"",20221125203955478000,220,"Renewal Premium",20221126,1319.000,"USD"
452037,6251653,"",20221226204406295000,220,"Renewal Premium",20221227,1319.000,"USD"
452037,6251653,"",20230125203946897000,220,"Renewal Premium",20230126,1319.000,"USD"
452037,6251653,"",20230227204039352000,220,"Renewal Premium",20230228,1319.000,"USD"
452037,6251653,"",20230327203944123000,220,"Renewal Premium",20230328,1319.000,"USD"
