"Run Number","Policy Number","Policy Reference","Premium Type","Effective Date","Fund Code","Strategy Percentage","Fund Name"
453739,9854628,"","Regular",20181113,"DDUSD",10.00,"ZI Morgan Stanley European Property fund"
453739,9854628,"","Regular",20181113,"EMUSD",5.00,"ZI Fidelity Pacific Fund A$"
453739,9854628,"","Regular",20181113,"EVUSD",10.00,"ZI DWS Invest Global Agribusiness Fund"
453739,9854628,"","Regular",20181113,"K2USD",10.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,9854628,"","Regular",20181113,"MEUSD",10.00,"ZI BlackRock Global Funds Sustainable Energy"
453739,9854628,"","Regular",20181113,"TFUSD",5.00,"ZI Templeton BRIC fund A-Acc"
453739,9854628,"","Regular",20181113,"USDXU",10.00,"ZI Threadneedle (Lux) American"
453739,9854628,"","Regular",20181113,"4QUSD",10.00,"ZI Templeton Asian Bond Fund A Acc"
453739,9887432,"","Regular",20190821,"ADUSD",25.00,"Adventurous Fund - Currency US Dollars"
453739,9887432,"","Regular",20190821,"BCUSD",25.00,"Blue Chip Fund - Currency US Dollars"
453739,9887432,"","Regular",20190821,"PFUSD",25.00,"Performance Fund - Currency US Dollars"
453739,9887432,"","Regular",20190821,"USDDL",25.00,"ZI Canaccord Genuity Opportunity Fund"
453739,9895910,"","Regular",20161122,"USDDJ",30.00,"ZI Canaccord Genuity Balanced Fund"
453739,9895910,"","Regular",20161122,"USDFT",40.00,"ZI Fidelity Funds Global Dividend"
453739,9895910,"","Regular",20161122,"USDNT",30.00,"ZI Schroder ISF Global Multi-Asset Income $"
453739,9911209,"PIC798/09","Regular",20170628,"FAUSD",20.00,"ZI Fidelity Global Thematic Opportunities"
453739,9911209,"PIC798/09","Regular",20170628,"K2USD",20.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,9911209,"PIC798/09","Regular",20170628,"NBUSD",10.00,"ZI Barings Dev & Emerging Markets High Yield Bond"
453739,9911209,"PIC798/09","Regular",20170628,"R3USD",15.00,"ZI Schroder ISF Global Convertible Bond A Acc $"
453739,9911209,"PIC798/09","Regular",20170628,"USDLQ",10.00,"ZI Eastspring Inv Asian High Yield Bond $"
453739,9911209,"PIC798/09","Regular",20170628,"6FUSD",25.00,"ZI Jupiter Global Fund India Select L"
453739,9915513,"A054V8856","Regular",20171103,"GMUSD",30.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,9915513,"A054V8856","Regular",20171103,"HAGBP",30.00,"ZI CGWM Select Opportunity GBP"
453739,9915513,"A054V8856","Regular",20171103,"USDDL",40.00,"ZI Canaccord Genuity Opportunity Fund"
453739,9921499,"A061V8897","Regular",20190508,"BCUSD",100.00,"Blue Chip Fund - Currency US Dollars"
453739,9924366,"A075V8927","Regular",20190718,"BCUSD",15.00,"Blue Chip Fund - Currency US Dollars"
453739,9924366,"A075V8927","Regular",20190718,"SEUSD",35.00,"Money Market Fund - Currency US Dollars"
453739,9924366,"A075V8927","Regular",20190718,"X7USD",15.00,"ZI Loomis Sayles Multisector Income Fund R/E"
453739,9924366,"A075V8927","Regular",20190718,"4EUSD",25.00,"ZI Harris Associates Global Equity Fund RE/A"
453739,9924366,"A075V8927","Regular",20190718,"7QUSD",10.00,"ZI Invesco Global Equity Income"
453739,9927578,"A054V8920","Regular",20170724,"GUGBP",50.00,"ZI CGWM Select Affinity GBP"
453739,9927578,"A054V8920","Regular",20170724,"HAGBP",50.00,"ZI CGWM Select Opportunity GBP"
453739,9946854,"BL017/0104","Regular",20120627,"K4USD",10.00,"ZI Emirates NBD Active Managed Fund B Class"
453739,9946854,"BL017/0104","Regular",20120627,"X7USD",50.00,"ZI Loomis Sayles Multisector Income Fund R/E"
453739,9946854,"BL017/0104","Regular",20120627,"3MUSD",10.00,"ZI Emirates Mena Top Companies Class"
453739,9946854,"BL017/0104","Regular",20120627,"4EUSD",10.00,"ZI Harris Associates Global Equity Fund RE/A"
453739,9946854,"BL017/0104","Regular",20120627,"4FUSD",5.00,"ZI Emerise Latin America Equity"
453739,9946854,"BL017/0104","Regular",20120627,"4HUSD",10.00,"ZI Ostrum Pacific Rim Equity RE/A"
453739,9946854,"BL017/0104","Regular",20120627,"7EUSD",5.00,"ZI Ostrum Emerging Europe Equity RE/A $"
453739,9949354,"D220V11175","Regular",20190206,"BCUSD",30.00,"Blue Chip Fund - Currency US Dollars"
453739,9949354,"D220V11175","Regular",20190206,"CTUSD",20.00,"Cautious Fund - Currency US Dollar"
453739,9949354,"D220V11175","Regular",20190206,"DFUSD",10.00,"Defensive Fund - Currency US Dollar"
453739,9949354,"D220V11175","Regular",20190206,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,9974854,"A014V9432","Regular",20211008,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,9974854,"A014V9432","Regular",20211008,"CTUSD",25.00,"Cautious Fund - Currency US Dollar"
453739,9974854,"A014V9432","Regular",20211008,"DFUSD",40.00,"Defensive Fund - Currency US Dollar"
453739,9974854,"A014V9432","Regular",20211008,"USDKC",15.00,"ZI Schroder ISF Global Corporate Bond $"
453739,9983235,"CIB357/08","Regular",20190315,"BNUSD",15.00,"ZI CT Dollar Bond"
453739,9983235,"CIB357/08","Regular",20190315,"FOUSD",5.00,"ZI FSSA Asian Equity Plus ACC"
453739,9983235,"CIB357/08","Regular",20190315,"GMUSD",8.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,9983235,"CIB357/08","Regular",20190315,"USDDK",50.00,"ZI Canaccord Genuity Growth Fund"
453739,9983235,"CIB357/08","Regular",20190315,"USDFT",7.00,"ZI Fidelity Funds Global Dividend"
453739,9983235,"CIB357/08","Regular",20190315,"USDGD",15.00,"ZI Jupiter Global Funds Dynamic Bond"
