"Run Number","Policy Number","Policy Reference","Amount Paid","Date Paid","Premium Currency","Premium Type"
453739,8336242,"",300.00,"202307","USD","Regular"
453739,8336242,"",300.00,"202308","USD","Regular"
453739,8336242,"",300.00,"202309","USD","Regular"
453739,8336242,"",300.00,"202310","USD","Regular"
453739,8341768,"",4600.00,"202210","AED","Regular"
453739,8341768,"",4600.00,"202211","AED","Regular"
453739,8341768,"",4600.00,"202212","AED","Regular"
453739,8341768,"",4600.00,"202301","AED","Regular"
453739,8341768,"",4600.00,"202302","AED","Regular"
453739,8341768,"",4600.00,"202303","AED","Regular"
453739,8341768,"",4600.00,"202304","AED","Regular"
453739,8341768,"",4600.00,"202305","AED","Regular"
453739,8341768,"",4600.00,"202306","AED","Regular"
453739,8341768,"",4600.00,"202307","AED","Regular"
453739,8341768,"",4600.00,"202308","AED","Regular"
453739,8341768,"",4600.00,"202309","AED","Regular"
453739,8343328,"N257657",500.00,"202210","USD","Regular"
453739,8343328,"N257657",500.00,"202211","USD","Regular"
453739,8343328,"N257657",500.00,"202212","USD","Regular"
453739,8343328,"N257657",500.00,"202301","USD","Regular"
453739,8343328,"N257657",500.00,"202302","USD","Regular"
453739,8343328,"N257657",500.00,"202303","USD","Regular"
453739,8343328,"N257657",500.00,"202304","USD","Regular"
453739,8343328,"N257657",500.00,"202305","USD","Regular"
453739,8343328,"N257657",500.00,"202306","USD","Regular"
453739,8343328,"N257657",500.00,"202307","USD","Regular"
453739,8343328,"N257657",500.00,"202308","USD","Regular"
453739,8343328,"N257657",500.00,"202309","USD","Regular"
453739,8343328,"N257657",500.00,"202310","USD","Regular"
453739,8346451,"",300.00,"202210","USD","Regular"
453739,8346451,"",300.00,"202211","USD","Regular"
453739,8346451,"",300.00,"202212","USD","Regular"
453739,8346451,"",300.00,"202301","USD","Regular"
453739,8346451,"",300.00,"202302","USD","Regular"
453739,8346451,"",300.00,"202303","USD","Regular"
453739,8346451,"",300.00,"202304","USD","Regular"
453739,8346451,"",300.00,"202305","USD","Regular"
453739,8346451,"",300.00,"202306","USD","Regular"
453739,8346451,"",300.00,"202307","USD","Regular"
453739,8346451,"",300.00,"202308","USD","Regular"
453739,8346451,"",300.00,"202309","USD","Regular"
453739,8354322,"",350.00,"202210","USD","Regular"
453739,8354322,"",350.00,"202211","USD","Regular"
453739,8354322,"",350.00,"202212","USD","Regular"
453739,8354322,"",350.00,"202301","USD","Regular"
453739,8354322,"",350.00,"202302","USD","Regular"
453739,8354322,"",350.00,"202303","USD","Regular"
453739,8354322,"",350.00,"202304","USD","Regular"
453739,8354322,"",350.00,"202305","USD","Regular"
453739,8354322,"",350.00,"202306","USD","Regular"
453739,8354322,"",350.00,"202307","USD","Regular"
453739,8354322,"",350.00,"202308","USD","Regular"
453739,8354322,"",350.00,"202309","USD","Regular"
453739,8354322,"",350.00,"202310","USD","Regular"
453739,8358859,"",300.00,"202210","USD","Regular"
453739,8358859,"",300.00,"202211","USD","Regular"
453739,8358859,"",300.00,"202212","USD","Regular"
453739,8358859,"",300.00,"202301","USD","Regular"
453739,8358859,"",300.00,"202302","USD","Regular"
453739,8358859,"",300.00,"202303","USD","Regular"
453739,8358859,"",300.00,"202304","USD","Regular"
453739,8358859,"",300.00,"202305","USD","Regular"
453739,8358859,"",300.00,"202306","USD","Regular"
453739,8358859,"",300.00,"202307","USD","Regular"
453739,8358859,"",300.00,"202308","USD","Regular"
453739,8358859,"",300.00,"202309","USD","Regular"
453739,8358859,"",300.00,"202310","USD","Regular"
453739,8359395,"",4600.00,"202210","AED","Regular"
453739,8359395,"",4600.00,"202211","AED","Regular"
453739,8359395,"",4600.00,"202212","AED","Regular"
453739,8359395,"",4600.00,"202301","AED","Regular"
453739,8359395,"",4600.00,"202302","AED","Regular"
453739,8359395,"",4600.00,"202303","AED","Regular"
453739,8359395,"",4600.00,"202304","AED","Regular"
453739,8359395,"",4600.00,"202305","AED","Regular"
453739,8359395,"",4600.00,"202306","AED","Regular"
453739,8359395,"",4600.00,"202307","AED","Regular"
453739,8359395,"",4600.00,"202308","AED","Regular"
453739,8359395,"",4600.00,"202309","AED","Regular"
453739,8359395,"",4600.00,"202310","AED","Regular"
453739,8363983,"",2250.00,"202210","USD","Regular"
453739,8363983,"",2250.00,"202211","USD","Regular"
453739,8363983,"",2250.00,"202212","USD","Regular"
453739,8363983,"",2250.00,"202301","USD","Regular"
453739,8363983,"",2250.00,"202302","USD","Regular"
453739,8363983,"",2250.00,"202303","USD","Regular"
453739,8363983,"",2250.00,"202304","USD","Regular"
453739,8363983,"",2250.00,"202305","USD","Regular"
453739,8363983,"",2250.00,"202306","USD","Regular"
453739,8363983,"",2250.00,"202307","USD","Regular"
453739,8363983,"",2250.00,"202308","USD","Regular"
453739,8363983,"",2250.00,"202309","USD","Regular"
453739,8363983,"",2250.00,"202310","USD","Regular"
453739,8363991,"",1358.00,"202210","USD","Regular"
453739,8363991,"",1358.00,"202211","USD","Regular"
453739,8363991,"",1358.00,"202212","USD","Regular"
453739,8363991,"",1358.00,"202301","USD","Regular"
453739,8363991,"",1358.00,"202302","USD","Regular"
453739,8363991,"",1358.00,"202303","USD","Regular"
453739,8363991,"",1358.00,"202304","USD","Regular"
453739,8363991,"",1358.00,"202305","USD","Regular"
453739,8363991,"",1358.00,"202306","USD","Regular"
453739,8363991,"",1358.00,"202307","USD","Regular"
453739,8363991,"",1358.00,"202308","USD","Regular"
453739,8363991,"",1358.00,"202309","USD","Regular"
453739,8367342,"",300.00,"202210","USD","Regular"
453739,8367342,"",300.00,"202211","USD","Regular"
453739,8367342,"",300.00,"202212","USD","Regular"
453739,8367342,"",300.00,"202301","USD","Regular"
453739,8367342,"",300.00,"202302","USD","Regular"
453739,8367342,"",300.00,"202303","USD","Regular"
453739,8367342,"",300.00,"202304","USD","Regular"
453739,8367342,"",300.00,"202305","USD","Regular"
453739,8367342,"",300.00,"202306","USD","Regular"
453739,8367342,"",300.00,"202307","USD","Regular"
453739,8367342,"",300.00,"202308","USD","Regular"
453739,8367342,"",300.00,"202309","USD","Regular"
453739,8367342,"",300.00,"202310","USD","Regular"
453739,8369915,"",1000.00,"202210","USD","Regular"
453739,8369915,"",1000.00,"202211","USD","Regular"
453739,8369915,"",1000.00,"202212","USD","Regular"
453739,8369915,"",1000.00,"202301","USD","Regular"
453739,8369915,"",1000.00,"202302","USD","Regular"
453739,8369915,"",1000.00,"202303","USD","Regular"
453739,8369915,"",1000.00,"202304","USD","Regular"
453739,8369915,"",1000.00,"202305","USD","Regular"
453739,8369915,"",1000.00,"202306","USD","Regular"
453739,8369915,"",1000.00,"202307","USD","Regular"
453739,8369915,"",1000.00,"202308","USD","Regular"
453739,8369915,"",1000.00,"202309","USD","Regular"
453739,8369915,"",1000.00,"202310","USD","Regular"
453739,8371073,"",300.00,"202210","USD","Regular"
453739,8371073,"",300.00,"202211","USD","Regular"
453739,8371073,"",300.00,"202212","USD","Regular"
453739,8371073,"",300.00,"202301","USD","Regular"
453739,8371073,"",300.00,"202302","USD","Regular"
453739,8371073,"",300.00,"202303","USD","Regular"
453739,8371073,"",300.00,"202304","USD","Regular"
453739,8371073,"",300.00,"202305","USD","Regular"
453739,8371073,"",300.00,"202306","USD","Regular"
453739,8371073,"",300.00,"202307","USD","Regular"
453739,8371073,"",300.00,"202308","USD","Regular"
453739,8371073,"",300.00,"202309","USD","Regular"
453739,8378017,"",300.00,"202210","USD","Regular"
453739,8378017,"",300.00,"202211","USD","Regular"
453739,8378017,"",300.00,"202212","USD","Regular"
453739,8378017,"",300.00,"202301","USD","Regular"
453739,8378017,"",300.00,"202302","USD","Regular"
453739,8378017,"",300.00,"202303","USD","Regular"
453739,8378017,"",300.00,"202304","USD","Regular"
453739,8378017,"",200.00,"202304","USD","Regular"
453739,8378017,"",500.00,"202305","USD","Regular"
453739,8378017,"",250.00,"202305","USD","Regular"
453739,8378017,"",750.00,"202306","USD","Regular"
453739,8378017,"",750.00,"202307","USD","Regular"
453739,8378017,"",750.00,"202308","USD","Regular"
453739,8378017,"",750.00,"202309","USD","Regular"
453739,8378017,"",750.00,"202310","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202210","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202211","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202212","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202301","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202302","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202303","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202304","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202305","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202306","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202307","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202308","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202309","USD","Regular"
453739,8378280,"DVA14046/1",1086.00,"202310","USD","Regular"
453739,8383602,"",300.00,"202210","GBP","Regular"
453739,8383602,"",300.00,"202211","GBP","Regular"
453739,8383602,"",300.00,"202212","GBP","Regular"
453739,8383602,"",300.00,"202301","GBP","Regular"
453739,8383602,"",300.00,"202302","GBP","Regular"
453739,8383602,"",300.00,"202303","GBP","Regular"
453739,8383602,"",300.00,"202304","GBP","Regular"
453739,8383602,"",300.00,"202305","GBP","Regular"
453739,8383602,"",300.00,"202306","GBP","Regular"
453739,8383602,"",300.00,"202307","GBP","Regular"
453739,8383602,"",300.00,"202308","GBP","Regular"
453739,8383602,"",300.00,"202309","GBP","Regular"
453739,8383602,"",300.00,"202310","GBP","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202210","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202211","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202212","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202301","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202302","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202306","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202307","AED","Regular"
453739,8385380,"PIC-ZL388",7355.00,"202308","AED","Regular"
453739,8385380,"PIC-ZL388",1840.00,"202308","AED","Regular"
453739,8385380,"PIC-ZL388",9195.00,"202309","AED","Regular"
453739,8390034,"N253158",750.00,"202210","USD","Regular"
453739,8390034,"N253158",750.00,"202211","USD","Regular"
453739,8390034,"N253158",750.00,"202212","USD","Regular"
453739,8390034,"N253158",750.00,"202301","USD","Regular"
453739,8390034,"N253158",750.00,"202302","USD","Regular"
453739,8390034,"N253158",750.00,"202303","USD","Regular"
453739,8390034,"N253158",750.00,"202304","USD","Regular"
453739,8390034,"N253158",750.00,"202305","USD","Regular"
453739,8390034,"N253158",750.00,"202306","USD","Regular"
453739,8390034,"N253158",750.00,"202307","USD","Regular"
453739,8390034,"N253158",750.00,"202308","USD","Regular"
453739,8390034,"N253158",750.00,"202309","USD","Regular"
453739,8390034,"N253158",750.00,"202310","USD","Regular"
453739,8390725,"",2500.00,"202210","USD","Regular"
453739,8390725,"",2500.00,"202211","USD","Regular"
453739,8390725,"",2500.00,"202212","USD","Regular"
453739,8390725,"",2500.00,"202301","USD","Regular"
453739,8390725,"",2500.00,"202302","USD","Regular"
453739,8390725,"",2500.00,"202303","USD","Regular"
453739,8390725,"",2500.00,"202304","USD","Regular"
453739,8390725,"",2500.00,"202305","USD","Regular"
453739,8390725,"",2500.00,"202306","USD","Regular"
453739,8390725,"",2500.00,"202307","USD","Regular"
453739,8390725,"",2500.00,"202308","USD","Regular"
453739,8390725,"",2500.00,"202309","USD","Regular"
453739,8390725,"",2500.00,"202310","USD","Regular"
453739,8396166,"",1105.00,"202210","AED","Regular"
453739,8396166,"",1105.00,"202211","AED","Regular"
453739,8396166,"",1105.00,"202212","AED","Regular"
453739,8396166,"",1105.00,"202301","AED","Regular"
453739,8396166,"",1105.00,"202302","AED","Regular"
453739,8396166,"",1105.00,"202303","AED","Regular"
453739,8396166,"",1105.00,"202304","AED","Regular"
453739,8397322,"",500.00,"202210","USD","Regular"
453739,8397322,"",500.00,"202211","USD","Regular"
453739,8397322,"",500.00,"202212","USD","Regular"
453739,8397322,"",500.00,"202301","USD","Regular"
453739,8397322,"",500.00,"202302","USD","Regular"
453739,8397322,"",500.00,"202303","USD","Regular"
453739,8397322,"",500.00,"202304","USD","Regular"
453739,8397322,"",500.00,"202305","USD","Regular"
453739,8397322,"",500.00,"202306","USD","Regular"
453739,8397322,"",500.00,"202307","USD","Regular"
453739,8397322,"",500.00,"202308","USD","Regular"
453739,8397322,"",500.00,"202309","USD","Regular"
453739,8397322,"",500.00,"202310","USD","Regular"
453739,8435785,"",2750.00,"202210","USD","Regular"
453739,8435785,"",2750.00,"202211","USD","Regular"
453739,8435785,"",2750.00,"202212","USD","Regular"
453739,8435785,"",2750.00,"202301","USD","Regular"
453739,8435785,"",2750.00,"202302","USD","Regular"
453739,8435785,"",2750.00,"202303","USD","Regular"
453739,8435785,"",2750.00,"202304","USD","Regular"
453739,8435785,"",2750.00,"202305","USD","Regular"
453739,8435785,"",2750.00,"202306","USD","Regular"
453739,8435785,"",2750.00,"202307","USD","Regular"
453739,8435785,"",2750.00,"202308","USD","Regular"
453739,8435785,"",2750.00,"202309","USD","Regular"
453739,8435785,"",2750.00,"202310","USD","Regular"
453739,8472701,"",1361.00,"202210","USD","Regular"
453739,8472701,"",1361.00,"202211","USD","Regular"
453739,8472701,"",1361.00,"202212","USD","Regular"
453739,8472701,"",1361.00,"202301","USD","Regular"
453739,8472701,"",1361.00,"202302","USD","Regular"
453739,8472701,"",1361.00,"202303","USD","Regular"
453739,8472701,"",1361.00,"202304","USD","Regular"
453739,8472701,"",1361.00,"202305","USD","Regular"
453739,8472701,"",1361.00,"202306","USD","Regular"
453739,8472701,"",1361.00,"202307","USD","Regular"
453739,8472701,"",1361.00,"202308","USD","Regular"
453739,8472701,"",1361.00,"202309","USD","Regular"
453739,8472701,"",1361.00,"202310","USD","Regular"
453739,8477496,"",500.00,"202210","USD","Regular"
453739,8477496,"",500.00,"202211","USD","Regular"
453739,8477496,"",500.00,"202212","USD","Regular"
453739,8477496,"",500.00,"202301","USD","Regular"
453739,8477496,"",500.00,"202302","USD","Regular"
453739,8477496,"",500.00,"202303","USD","Regular"
453739,8477496,"",500.00,"202304","USD","Regular"
453739,8477496,"",500.00,"202305","USD","Regular"
453739,8477496,"",500.00,"202306","USD","Regular"
453739,8477496,"",500.00,"202307","USD","Regular"
453739,8477496,"",500.00,"202308","USD","Regular"
453739,8477496,"",500.00,"202309","USD","Regular"
453739,8477496,"",500.00,"202310","USD","Regular"
453739,8478124,"",18388.00,"202302","AED","Regular"
453739,8478124,"",18388.00,"202303","AED","Regular"
453739,8478124,"",18388.00,"202304","AED","Regular"
453739,8478124,"",18388.00,"202305","AED","Regular"
453739,8478124,"",18388.00,"202306","AED","Regular"
453739,8478124,"",18388.00,"202307","AED","Regular"
453739,8478124,"",18388.00,"202308","AED","Regular"
453739,8478124,"",18388.00,"202309","AED","Regular"
453739,8478124,"",18388.00,"202310","AED","Regular"
453739,8478150,"",7000.00,"202210","USD","Regular"
453739,8478150,"",2000.00,"202211","USD","Regular"
453739,8478150,"",-2000.00,"202211","USD","Regular"
453739,8478150,"",2000.00,"202211","USD","Regular"
453739,8478150,"",2000.00,"202212","USD","Regular"
453739,8478150,"",-2000.00,"202212","USD","Regular"
453739,8478150,"",2000.00,"202212","USD","Regular"
453739,8478150,"",2000.00,"202301","USD","Regular"
453739,8478150,"",5000.00,"202301","USD","Regular"
453739,8478150,"",7000.00,"202302","USD","Regular"
453739,8478150,"",7000.00,"202303","USD","Regular"
453739,8478150,"",7000.00,"202304","USD","Regular"
453739,8478150,"",7000.00,"202305","USD","Regular"
453739,8478150,"",7000.00,"202306","USD","Regular"
453739,8478150,"",7000.00,"202307","USD","Regular"
453739,8478150,"",4000.00,"202308","USD","Regular"
453739,8478150,"",4000.00,"202309","USD","Regular"
453739,8478158,"",2000.00,"202210","USD","Regular"
453739,8478158,"",2000.00,"202211","USD","Regular"
453739,8478158,"",2000.00,"202212","USD","Regular"
453739,8478158,"",2000.00,"202301","USD","Regular"
453739,8478158,"",2000.00,"202302","USD","Regular"
453739,8480135,"",1250.00,"202210","USD","Regular"
453739,8480135,"",1250.00,"202211","USD","Regular"
453739,8480135,"",1250.00,"202212","USD","Regular"
453739,8480135,"",1250.00,"202301","USD","Regular"
453739,8480135,"",1250.00,"202302","USD","Regular"
453739,8480135,"",1250.00,"202303","USD","Regular"
453739,8480135,"",1250.00,"202304","USD","Regular"
453739,8480135,"",1250.00,"202305","USD","Regular"
453739,8480135,"",1250.00,"202306","USD","Regular"
453739,8480135,"",1250.00,"202307","USD","Regular"
453739,8480135,"",1250.00,"202308","USD","Regular"
453739,8480135,"",1250.00,"202309","USD","Regular"
453739,8480135,"",1250.00,"202310","USD","Regular"
453739,8480365,"",2150.00,"202305","USD","Regular"
453739,8480365,"",2150.00,"202306","USD","Regular"
453739,8480365,"",2150.00,"202307","USD","Regular"
453739,8480365,"",2150.00,"202308","USD","Regular"
453739,8480365,"",2150.00,"202309","USD","Regular"
453739,8480661,"",1500.00,"202210","USD","Regular"
453739,8480661,"",1500.00,"202211","USD","Regular"
453739,8480661,"",1500.00,"202212","USD","Regular"
453739,8480661,"",1500.00,"202301","USD","Regular"
453739,8480661,"",1500.00,"202302","USD","Regular"
453739,8480661,"",1500.00,"202303","USD","Regular"
453739,8480661,"",1500.00,"202304","USD","Regular"
453739,8480661,"",1500.00,"202305","USD","Regular"
453739,8480661,"",1500.00,"202306","USD","Regular"
453739,8480661,"",1500.00,"202307","USD","Regular"
453739,8480661,"",1500.00,"202308","USD","Regular"
453739,8480661,"",1500.00,"202309","USD","Regular"
453739,8480661,"",1500.00,"202310","USD","Regular"
453739,8486827,"",1359.00,"202210","USD","Regular"
453739,8486827,"",1359.00,"202303","USD","Regular"
453739,8486827,"",1359.00,"202304","USD","Regular"
453739,8486827,"",1359.00,"202305","USD","Regular"
453739,8486827,"",1359.00,"202306","USD","Regular"
453739,8486827,"",1359.00,"202307","USD","Regular"
453739,8486827,"",1359.00,"202308","USD","Regular"
453739,8486827,"",1359.00,"202309","USD","Regular"
453739,8486827,"",1359.00,"202310","USD","Regular"
453739,8487574,"",300.00,"202210","USD","Regular"
453739,8487574,"",300.00,"202211","USD","Regular"
453739,8487574,"",300.00,"202212","USD","Regular"
453739,8487574,"",300.00,"202301","USD","Regular"
453739,8487574,"",300.00,"202302","USD","Regular"
453739,8487574,"",300.00,"202303","USD","Regular"
453739,8487574,"",300.00,"202304","USD","Regular"
453739,8487574,"",300.00,"202305","USD","Regular"
453739,8487574,"",300.00,"202306","USD","Regular"
453739,8487574,"",300.00,"202307","USD","Regular"
453739,8487574,"",300.00,"202308","USD","Regular"
453739,8487574,"",300.00,"202309","USD","Regular"
453739,8487574,"",300.00,"202310","USD","Regular"
453739,8487574,"",-300.00,"202310","USD","Regular"
453739,8491693,"",300.00,"202210","USD","Regular"
453739,8491693,"",300.00,"202211","USD","Regular"
453739,8491693,"",300.00,"202212","USD","Regular"
453739,8491693,"",300.00,"202301","USD","Regular"
453739,8491693,"",300.00,"202302","USD","Regular"
453739,8491693,"",300.00,"202303","USD","Regular"
453739,8491693,"",300.00,"202304","USD","Regular"
453739,8491693,"",300.00,"202305","USD","Regular"
453739,8491693,"",300.00,"202306","USD","Regular"
453739,8491693,"",300.00,"202307","USD","Regular"
453739,8491693,"",300.00,"202308","USD","Regular"
453739,8491693,"",300.00,"202309","USD","Regular"
453739,8491693,"",300.00,"202310","USD","Regular"
453739,8496532,"",5332.38,"202210","AED","Regular"
453739,8496532,"",5332.37,"202211","AED","Regular"
453739,8496532,"",5332.40,"202212","AED","Regular"
453739,8496532,"",5332.38,"202301","AED","Regular"
453739,8496532,"",5332.37,"202302","AED","Regular"
453739,8496532,"",5332.37,"202303","AED","Regular"
453739,8496532,"",5332.37,"202304","AED","Regular"
453739,8496532,"",5332.37,"202305","AED","Regular"
453739,8496532,"",5332.37,"202306","AED","Regular"
453739,8496532,"",5332.37,"202307","AED","Regular"
453739,8496532,"",5332.37,"202308","AED","Regular"
453739,8496532,"",5332.37,"202309","AED","Regular"
453739,8496532,"",5332.37,"202310","AED","Regular"
453739,8503561,"",20226.25,"202210","AED","Regular"
453739,8503561,"",20226.25,"202211","AED","Regular"
453739,8503561,"",20226.28,"202212","AED","Regular"
453739,8503561,"",20226.25,"202301","AED","Regular"
453739,8503561,"",20226.25,"202302","AED","Regular"
453739,8503561,"",20226.25,"202303","AED","Regular"
453739,8503561,"",20226.25,"202304","AED","Regular"
453739,8503561,"",5500.00,"202304","USD","Regular"
453739,8503561,"",-5500.00,"202304","USD","Regular"
453739,8503561,"",20226.25,"202305","AED","Regular"
453739,8503561,"",20226.25,"202306","AED","Regular"
453739,8503561,"",20226.25,"202307","AED","Regular"
453739,8503561,"",20226.25,"202308","AED","Regular"
453739,8508742,"",1750.00,"202210","USD","Regular"
453739,8508742,"",1750.00,"202211","USD","Regular"
453739,8508742,"",1750.00,"202212","USD","Regular"
453739,8508742,"",1750.00,"202301","USD","Regular"
453739,8508742,"",1750.00,"202302","USD","Regular"
453739,8508742,"",1750.00,"202303","USD","Regular"
453739,8508742,"",1750.00,"202304","USD","Regular"
453739,8508742,"",1750.00,"202305","USD","Regular"
453739,8508742,"",1750.00,"202306","USD","Regular"
453739,8508742,"",1750.00,"202307","USD","Regular"
453739,8508742,"",1750.00,"202308","USD","Regular"
453739,8508742,"",1750.00,"202309","USD","Regular"
453739,8508742,"",1750.00,"202310","USD","Regular"
453739,8509021,"",1000.00,"202210","USD","Regular"
453739,8509021,"",1000.00,"202211","USD","Regular"
453739,8509021,"",1000.00,"202212","USD","Regular"
453739,8509021,"",1000.00,"202301","USD","Regular"
453739,8509021,"",1000.00,"202302","USD","Regular"
453739,8509021,"",1000.00,"202303","USD","Regular"
453739,8509021,"",1000.00,"202304","USD","Regular"
453739,8509021,"",1000.00,"202305","USD","Regular"
453739,8509021,"",1000.00,"202306","USD","Regular"
453739,8509021,"",1000.00,"202307","USD","Regular"
453739,8509021,"",1000.00,"202308","USD","Regular"
453739,8509021,"",1000.00,"202309","USD","Regular"
453739,8509021,"",1000.00,"202310","USD","Regular"
453739,8556860,"",1400.00,"202210","USD","Regular"
453739,8556860,"",1400.00,"202211","USD","Regular"
453739,8556860,"",1400.00,"202212","USD","Regular"
453739,8556860,"",1400.00,"202301","USD","Regular"
453739,8556860,"",1400.00,"202302","USD","Regular"
453739,8556860,"",1400.00,"202303","USD","Regular"
453739,8556860,"",1400.00,"202304","USD","Regular"
453739,8556860,"",600.00,"202304","USD","Regular"
453739,8556860,"",2000.00,"202305","USD","Regular"
453739,8556860,"",400.00,"202305","USD","Regular"
453739,8556860,"",2400.00,"202306","USD","Regular"
453739,8556860,"",2400.00,"202307","USD","Regular"
453739,8556860,"",2400.00,"202308","USD","Regular"
453739,8556860,"",2400.00,"202309","USD","Regular"
453739,8556860,"",2400.00,"202310","USD","Regular"
453739,8557024,"",4800.00,"202210","USD","Regular"
453739,8557024,"",4800.00,"202211","USD","Regular"
453739,8557024,"",4800.00,"202212","USD","Regular"
453739,8557024,"",4800.00,"202301","USD","Regular"
453739,8557024,"",4800.00,"202302","USD","Regular"
453739,8557024,"",4800.00,"202303","USD","Regular"
453739,8557024,"",4800.00,"202304","USD","Regular"
453739,8557024,"",4800.00,"202305","USD","Regular"
453739,8557024,"",4800.00,"202306","USD","Regular"
453739,8557024,"",4800.00,"202307","USD","Regular"
453739,8557024,"",4800.00,"202308","USD","Regular"
453739,8557024,"",4800.00,"202309","USD","Regular"
453739,8557024,"",4800.00,"202310","USD","Regular"
453739,8587373,"",1000.00,"202210","USD","Regular"
453739,8587373,"",1000.00,"202211","USD","Regular"
453739,8587373,"",1000.00,"202212","USD","Regular"
453739,8587373,"",1000.00,"202301","USD","Regular"
453739,8587373,"",1000.00,"202302","USD","Regular"
453739,8587373,"",1000.00,"202303","USD","Regular"
453739,8587373,"",1000.00,"202304","USD","Regular"
453739,8587373,"",1000.00,"202305","USD","Regular"
453739,8587373,"",1000.00,"202306","USD","Regular"
453739,8587373,"",1000.00,"202307","USD","Regular"
453739,8587373,"",1000.00,"202308","USD","Regular"
453739,8587373,"",1000.00,"202309","USD","Regular"
453739,8594548,"",1000.00,"202210","USD","Regular"
453739,8594548,"",1000.00,"202211","USD","Regular"
453739,8594548,"",1000.00,"202212","USD","Regular"
453739,8594548,"",1000.00,"202301","USD","Regular"
453739,8594548,"",1000.00,"202302","USD","Regular"
453739,8594548,"",1000.00,"202303","USD","Regular"
453739,8594548,"",1000.00,"202304","USD","Regular"
453739,8594548,"",1000.00,"202305","USD","Regular"
453739,8594548,"",1000.00,"202306","USD","Regular"
453739,8594548,"",1000.00,"202307","USD","Regular"
453739,8594548,"",1000.00,"202308","USD","Regular"
453739,8594548,"",1000.00,"202309","USD","Regular"
453739,8594548,"",1000.00,"202310","USD","Regular"
453739,9829219,"PIC752/09",2000.00,"202306","USD","Regular"
453739,9887432,"",1103.25,"202210","AED","Regular"
453739,9887432,"",1103.25,"202211","AED","Regular"
453739,9887432,"",1103.25,"202212","AED","Regular"
453739,9887432,"",2206.50,"202301","AED","Regular"
453739,9887432,"",2206.50,"202303","AED","Regular"
453739,9887432,"",1103.25,"202305","AED","Regular"
453739,9887432,"",1103.25,"202306","AED","Regular"
453739,9887432,"",1103.25,"202307","AED","Regular"
453739,9887432,"",300.00,"202308","USD","Regular"
453739,9887432,"",300.00,"202309","USD","Regular"
453739,9921499,"A061V8897",750.00,"202210","USD","Regular"
453739,9921499,"A061V8897",750.00,"202211","USD","Regular"
453739,9921499,"A061V8897",750.00,"202212","USD","Regular"
453739,9921499,"A061V8897",750.00,"202301","USD","Regular"
453739,9921499,"A061V8897",750.00,"202302","USD","Regular"
453739,9921499,"A061V8897",750.00,"202303","USD","Regular"
453739,9921499,"A061V8897",750.00,"202304","USD","Regular"
453739,9921499,"A061V8897",750.00,"202305","USD","Regular"
453739,9921499,"A061V8897",750.00,"202306","USD","Regular"
453739,9921499,"A061V8897",750.00,"202307","USD","Regular"
453739,9921499,"A061V8897",750.00,"202308","USD","Regular"
453739,9921499,"A061V8897",750.00,"202309","USD","Regular"
453739,9921499,"A061V8897",750.00,"202310","USD","Regular"
453739,9949354,"D220V11175",500.00,"202210","USD","Regular"
453739,9949354,"D220V11175",500.00,"202211","USD","Regular"
453739,9949354,"D220V11175",500.00,"202212","USD","Regular"
453739,9949354,"D220V11175",500.00,"202301","USD","Regular"
453739,9949354,"D220V11175",500.00,"202302","USD","Regular"
453739,9949354,"D220V11175",500.00,"202303","USD","Regular"
453739,9949354,"D220V11175",500.00,"202304","USD","Regular"
453739,9949354,"D220V11175",500.00,"202305","USD","Regular"
453739,9949354,"D220V11175",500.00,"202306","USD","Regular"
453739,9949354,"D220V11175",500.00,"202307","USD","Regular"
453739,9949354,"D220V11175",500.00,"202308","USD","Regular"
453739,9949354,"D220V11175",500.00,"202309","USD","Regular"
453739,9949354,"D220V11175",500.00,"202310","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202210","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202211","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202212","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202301","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202302","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202303","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202304","USD","Regular"
453739,9983235,"CIB357/08",500.00,"202305","USD","Regular"
