ExtractTime,DatabaseDate,PlanID,PlanNumber,AccountRef,AccountType,CurrencyISO,PostingDate,Details,Amount,StatementKey
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,178469100,General Transactions Account,USD,30/09/2023,Interest,80.77,3408
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,178469100,General Transactions Account,USD,01/10/2023,Fund Adviser Fee period up to 30-SEP-2023,-400.28,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,178469100,General Transactions Account,USD,01/10/2023,Establishment Charge period up to 30-SEP-2023,-325.01,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,178469100,General Transactions Account,USD,01/10/2023,Administration Charge period up to 30-SEP-2023,-156.4,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,178469100,General Transactions Account,USD,01/11/2023 14:29:30,Current Balance,37931.6,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,78469100,General Transactions Account,GBP,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,921635,784691,78469100,General Transactions Account,GBP,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,10178529800,General Transactions Account,EUR,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,10178529800,General Transactions Account,EUR,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,178529800,General Transactions Account,USD,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,178529800,General Transactions Account,USD,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/07/2022,Balance Brought Forward,13280.05,0
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/07/2022,Establishment Charge period up to 30-JUN-2022,-989.41,2702
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/07/2022,Administration Charge period up to 30-JUN-2022,-114.5,2703
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,11/07/2022,Withdrawal APSW019826 AH-56484,-784,2704
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,11/07/2022,TT Charge Notional AH-56484,-25,2705
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/07/2022,period up to 31-JUL-2022 785298 Safekeeping Fees,-0.62,2706
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/08/2022,period up to 31-AUG-2022 785298 Safekeeping Fees,-0.6,2707
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/09/2022,period up to 30-SEP-2022 785298 Safekeeping Fees,-0.48,2708
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/10/2022,Establishment Charge period up to 30-SEP-2022,-989.41,2802
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/10/2022,Administration Charge period up to 30-SEP-2022,-114.5,2803
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/10/2022,period up to 31-OCT-2022 785298 Safekeeping Fees,-0.53,2804
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/11/2022,period up to 30-NOV-2022 785298 Safekeeping Fees,-0.58,2805
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/12/2022,period up to 31-DEC-2022 785298 Safekeeping Fees,-0.56,2902
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/12/2022,Interest,9.18,2903
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/01/2023,Establishment Charge period up to 31-DEC-2022,-989.41,2904
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/01/2023,Administration Charge period up to 31-DEC-2022,-114.5,2905
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/01/2023,period up to 31-JAN-2023 785298 Safekeeping Fees,-0.62,2906
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,28/02/2023,period up to 28-FEB-2023 785298 Safekeeping Fees,-0.64,2907
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/03/2023,period up to 31-MAR-2023 785298 Safekeeping Fees,-0.65,2908
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/03/2023,Interest,23.05,2909
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/04/2023,Establishment Charge period up to 31-MAR-2023,-989.41,3002
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/04/2023,Administration Charge period up to 31-MAR-2023,-128,3003
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,20/04/2023,Withdrawal APSW021601 AH-63126,-24040,3004
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,20/04/2023,TT Charge Notional AH-63126,-25,3005
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,21/04/2023,Sale       1947.937000 @ GBP11.294 Bgn1155915 DVAM - Global Equity Focus -- Strategy PCP A1 Acc GBP,22000,3006
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,21/04/2023,Investment Fee - BN7HSN3 DVAM Global Equity Focus - Strategy PCP A1,-7.04,3007
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/04/2023,period up to 30-APR-2023 785298 Safekeeping Fees,-0.65,3008
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,15/05/2023,Withdrawal APSW021704 AH-63434,-932,3009
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,15/05/2023,TT Charge Notional AH-63434,-25,3010
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/05/2023,period up to 31-MAY-2023 785298 Safekeeping Fees,-0.65,3011
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/06/2023,period up to 30-JUN-2023 785298 Safekeeping Fees,-0.66,3012
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/06/2023,Dealing charges,-38.5,3013
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/06/2023,Interest,17.62,3014
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/07/2023,Establishment Charge period up to 30-JUN-2023,-989.41,3102
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/07/2023,Administration Charge period up to 30-JUN-2023,-128,3103
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/07/2023,period up to 31-JUL-2023 785298 Safekeeping Fees,-0.69,3104
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,31/08/2023,period up to 31-AUG-2023 785298 Safekeeping Fees,-0.64,3105
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/09/2023,period up to 30-SEP-2023 785298 Safekeeping Fees,-0.62,3106
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,30/09/2023,Interest,17.13,3107
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/10/2023,Administration Charge period up to 30-SEP-2023,-128,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/10/2023,Establishment Charge period up to 30-SEP-2023,-989.41,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,931398,785298,78529800,General Transactions Account,GBP,01/11/2023 14:29:30,Current Balance,2797.34,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,10178612200,General Transactions Account,EUR,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,10178612200,General Transactions Account,EUR,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,19/07/2023,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,19/07/2023,Fixed deposit made,-40000,2102
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,19/07/2023,TT charge LLOYDS FD,-39.22,2103
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,24/07/2023,Sale       456.138000 @ USD79.61 Bgn1163753 Polar - Capital Fund -- Gbl Tech R USD Acc (USD),36313.15,2104
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,24/07/2023,Sale       349.810000 @ USD17.724 Bgn1163754 BlackRock - iShares Dev World -- ESG Screened Idx Fd D Acc USD,6200,2105
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,24/07/2023,Investment Fee - B433M74 Polar Capital Fund Gbl Tech R - USD Acc (U,-8.89,2106
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,24/07/2023,Investment Fee - BYZ8K17 BlackRock iShares Dev World - ESG Screened,-8.89,2107
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,25/07/2023,Sale       359.820000 @ USD34.7397 Bgn1163756 - Fundsmith SICAV -- Equity Fund I Acc (USD),12500,2108
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,25/07/2023,Investment Fee - B9QN5S8 Fundsmith SICAV Equity Fund I - Acc (USD),-8.89,2109
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,30/09/2023,Dealing charges,-188,2110
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,30/09/2023,Interest,-3.78,2111
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612200,General Transactions Account,USD,01/11/2023 14:29:30,Current Balance,14755.48,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612210,Lloyds 1 Year Deposit,USD,19/07/2023,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612210,Lloyds 1 Year Deposit,USD,19/07/2023,Transfer from general account,40000,102
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,178612210,Lloyds 1 Year Deposit,USD,01/11/2023 14:29:30,Current Balance,40000,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2022,Balance Brought Forward,8691.24,0
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2022,Fund Adviser Fee period up to 30-JUN-2022,-1030.77,2602
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2022,Establishment Charge period up to 30-JUN-2022,-1674.2,2603
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2022,Administration Charge period up to 30-JUN-2022,-114.5,2604
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/07/2022,period up to 31-JUL-2022 786122 Safekeeping Fees,-1.91,2605
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/08/2022,period up to 31-AUG-2022 786122 Safekeeping Fees,-1.91,2606
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/09/2022,period up to 30-SEP-2022 786122 Safekeeping Fees,-1.85,2607
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/10/2022,Fund Adviser Fee period up to 30-SEP-2022,-1015.11,2702
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/10/2022,Establishment Charge period up to 30-SEP-2022,-1626.7,2703
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/10/2022,Administration Charge period up to 30-SEP-2022,-114.5,2704
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/10/2022,period up to 31-OCT-2022 786122 Safekeeping Fees,-1.89,2705
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/11/2022,period up to 30-NOV-2022 786122 Safekeeping Fees,-1.93,2706
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/12/2022,period up to 31-DEC-2022 786122 Safekeeping Fees,-1.91,2802
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/12/2022,Interest,2.78,2803
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/01/2023,Fund Adviser Fee period up to 31-DEC-2022,-1031.2,2804
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/01/2023,Establishment Charge period up to 31-DEC-2022,-1199.2,2805
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/01/2023,Administration Charge period up to 31-DEC-2022,-114.5,2806
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/01/2023,period up to 31-JAN-2023 786122 Safekeeping Fees,-1.95,2807
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,28/02/2023,period up to 28-FEB-2023 786122 Safekeeping Fees,-1.93,2808
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/03/2023,period up to 31-MAR-2023 786122 Safekeeping Fees,-1.94,2809
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/03/2023,Interest,1.95,2810
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/04/2023,Fund Adviser Fee period up to 31-MAR-2023,-1062.47,2902
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/04/2023,Establishment Charge period up to 31-MAR-2023,-1199.2,2903
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/04/2023,Administration Charge period up to 31-MAR-2023,-128,2904
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/04/2023,period up to 30-APR-2023 786122 Safekeeping Fees,-1.94,2905
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/05/2023,period up to 31-MAY-2023 786122 Safekeeping Fees,-1.9,2906
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/06/2023,period up to 30-JUN-2023 786122 Safekeeping Fees,-1.94,2907
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/06/2023,Interest,-21.57,2908
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2023,Fund Adviser Fee period up to 30-JUN-2023,-1059.58,3002
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2023,Establishment Charge period up to 30-JUN-2023,-724.27,3003
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/07/2023,Administration Charge period up to 30-JUN-2023,-128,3004
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,20/07/2023,Sale       GBP101.000000 @ GBP30.20093 Bgn1163861 DB - X-Trackers (XDEV) -- MSCI World Value Factor,3022.79,3005
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,20/07/2023,Sale       GBP26.000000 @ GBP44.105001 Bgn1163864 - Invesco Physical Gold (SGLS) -- GB Hedged ETC (GBP),1119.23,3006
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,20/07/2023,Investment Fee - BRCJ8L0 DB X-Trackers (XDEV) MSCI - World Value Fa,-20,3007
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,20/07/2023,Investment Fee - BLF0JQ0 Invesco Physical Gold (SGLS) - GB Hedged E,-20,3008
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,21/07/2023,Sale       493.350000 @ GBP2.331 Bgn1163755 Fidelity - Inv Mgmt Lux -- Global Dividend W Acc Nav GBP,1150,3009
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,21/07/2023,Investment Fee - BJVDYY2 Fidelity Inv Mgmt Lux Global - Dividend W,-6.94,3010
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/07/2023,period up to 31-JUL-2023 786122 Safekeeping Fees,-1.91,3011
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,31/08/2023,period up to 31-AUG-2023 786122 Safekeeping Fees,-1.9,3012
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/09/2023,period up to 30-SEP-2023 786122 Safekeeping Fees,-1.9,3013
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/09/2023,Dealing charges,-115.5,3014
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,30/09/2023,Interest,-5.12,3015
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/10/2023,Administration Charge period up to 30-SEP-2023,-128,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,922061,786122,78612200,General Transactions Account,GBP,01/10/2023,Establishment Charge period up to 30-SEP-2023,-244.53,20231001
