ExtractTime,DatabaseDate,PlanID,PlanNumber,FirstPolicyNumber,PremiumStatus,PremiumCurrencyISO,TotalPremiumPaid,PremiumDueDate
01/11/2023 14:29:30,01/11/2023 06:39:13,943822,Q500224904,16725166,Surrendered,USD,39490,01/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943823,Q500224963,16733033,Surrendered,USD,158945.52,07/10/2014
01/11/2023 14:29:30,01/11/2023 06:39:13,943824,Q500227249,16755268,Premium Paying,USD,76757.43,11/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943825,Q500227251,16794390,Paid Up,USD,47818.58,20/02/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943826,Q500227697,16813634,Premium Paying,USD,203779.8,22/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943828,Q500350231,16960287,Surrendered,USD,577439.8,31/05/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943829,Q500350761,16822918,Surrendered,USD,75876.4,09/05/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943830,Q500351031,16813641,Premium Paying,USD,36310.88,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943831,Q500351118,16814124,Surrendered,USD,37500,
01/11/2023 14:29:30,01/11/2023 06:39:13,943832,Q500351705,16794920,Surrendered,GBP,36000,01/11/2012
01/11/2023 14:29:30,01/11/2023 06:39:13,943833,Q500352576,16815289,Paid Up,USD,46733.2,03/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943834,Q500352594,16822480,Surrendered,USD,68121.45,29/06/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943835,Q500352880,16817876,Paid Up,USD,102601.96,13/03/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943836,Q500354034,16842167,Premium Paying,USD,361300,23/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943837,Q500355718,16867686,Paid Up,USD,106890.29,20/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943838,Q500355734,16866575,Lapsed,USD,46559.8,07/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943839,Q500357173,16852150,Lapsed,AED,39959.88,07/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943840,Q500358988,16889614,Surrendered,USD,175000,09/02/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943841,Q500361830,16922773,Surrendered,USD,45000,02/10/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943843,Q500364266,16960805,Premium Paying,USD,200515,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943844,Q500365723,16984186,Paid Up,USD,94634.97,28/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943845,Q500366341,16973371,Premium Paying,USD,136996.48,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943846,Q500366854,16985129,Surrendered,USD,363030.23,05/07/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943847,Q500367703,17027044,Surrendered,USD,150762.53,25/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943848,Q500368715,17008693,Lapsed,EUR,17537.1,17/02/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943850,Q500370179,17033498,Surrendered,USD,19005.4,26/09/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943852,Q500370711,17102392,Surrendered,USD,38040.1,01/03/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943853,Q500370934,17046569,Surrendered,USD,84000,19/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943854,Q500370935,17116052,Surrendered,USD,44400,30/07/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943855,Q500370936,17119070,Paid Up,USD,22960.53,08/11/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943856,Q500370971,17051541,Premium Paying,USD,191707.9,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943857,Q500370972,17072768,Surrendered,USD,92310.96,15/04/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943858,Q500370974,17131376,Surrendered,USD,85465,21/09/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943859,Q500370975,17131290,Paid Up,USD,191138.43,24/07/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943860,Q500372244,17056822,Surrendered,USD,89973.93,01/05/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943861,Q500373589,17062179,Surrendered,GBP,53000,13/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943861,Q500373589,17062179,Surrendered,USD,122002,13/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943862,Q500374395,17082183,Surrendered,USD,35381.76,28/06/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943863,Q500374558,17095283,Paid Up,USD,99250,30/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943865,Q500376235,17101688,Surrendered,USD,67500,10/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943866,Q500376243,17101778,Surrendered,USD,67500,15/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943869,Q500377982,17181515,Surrendered,USD,171180.88,17/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943871,Q500378320,17128544,Lapsed,USD,21804.64,28/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943872,Q500379728,17151929,Surrendered,USD,10150,25/11/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943873,Q500380059,17184322,Surrendered,USD,104805.08,18/09/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943874,Q500380237,17269790,Surrendered,USD,15000,05/01/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943875,Q500380260,17297954,Surrendered,USD,115390.31,13/02/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943876,Q500380563,17160292,Surrendered,USD,45657.52,30/07/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943877,Q500380806,17159068,Surrendered,USD,26160,16/01/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943878,Q500381851,17182318,Paid Up,USD,22000,26/03/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943879,Q500382430,17231882,Surrendered,USD,159965.29,03/02/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943881,Q500385279,17266235,Surrendered,USD,26664.91,01/05/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943882,Q500385640,17288257,Premium Paying,USD,240196,23/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943883,Q500385773,17264988,Surrendered,USD,50283,01/11/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943884,Q500385830,17303005,Paid Up,USD,200000,13/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943885,Q500386133,17297633,Surrendered,USD,68942.77,07/05/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943887,Q500386593,17514476,Surrendered,USD,52000,05/01/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943888,Q500386841,17291431,Surrendered,USD,51000,10/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943889,Q500386985,17318128,Surrendered,USD,32710.3,02/01/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943890,Q500387855,17299602,Surrendered,USD,149000,08/01/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943891,Q500388251,17310173,Lapsed,USD,4300,05/07/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943894,Q500389304,17324277,Paid Up,USD,23500,07/05/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943895,Q500389323,17322987,Lapsed,AED,75492.52,01/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943896,Q500389415,17325552,Lapsed,AED,57281.35,27/06/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943897,Q500389813,17333313,Paid Up,USD,79300,15/10/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943898,Q500391031,17343961,Surrendered,GBP,17628.57,
01/11/2023 14:29:30,01/11/2023 06:39:13,943900,Q500391460,17397684,Paid Up,USD,133503.71,28/02/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943901,Q500392095,17367299,Paid Up,USD,54348,03/07/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943902,Q500392152,17375636,Premium Paying,USD,57405,27/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943903,Q500392747,17375088,Paid Up,GBP,302000,05/03/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943904,Q500393397,17483237,Lapsed,USD,2698.07,01/01/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943907,Q500394390,17386888,Lapsed,GBP,3688.72,01/09/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943908,Q500395068,17438726,Lapsed,USD,10429.26,03/12/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943911,Q500396646,17442627,Lapsed,USD,9158.8,05/08/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943912,Q500396984,17441465,Surrendered,USD,126996.01,08/10/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943913,Q500397511,17443457,Lapsed,USD,10831.2,03/06/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943914,Q500397537,17443462,Lapsed,USD,2235.74,03/11/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943915,Q500397756,17500368,Lapsed,USD,12900,05/11/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943916,Q500397761,17507716,Premium Paying,USD,68803.14,12/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943917,Q500397903,17483262,Lapsed,USD,5635.2,03/06/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943918,Q500397904,17483259,Lapsed,USD,8412.51,20/12/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943919,Q500398506,17622037,Lapsed,USD,1082.64,28/02/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943920,Q500398596,17513863,Paid Up,USD,33682.31,08/12/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943923,Q500399162,17618063,Surrendered,USD,340600,22/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943924,Q500399163,17618078,Lapsed,USD,19642.15,22/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943925,Q500399524,17539185,Lapsed,USD,19839.4,03/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943926,Q500399539,17592607,Premium Paying,USD,116450,07/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943928,Q500399881,17552592,Premium Paying,USD,87500,02/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943929,Q500399906,17791958,Surrendered,USD,107000,14/09/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943931,Q500400798,17621695,Premium Paying,USD,65160,22/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943932,Q500401633,17608272,Lapsed,USD,9315,21/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943933,Q500401778,17625177,Lapsed,USD,7280.9,23/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943934,Q500402062,17696501,Surrendered,GBP,72000,22/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943935,Q500402063,17696184,Premium Paying,GBP,100000,22/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943937,Q500402096,17625064,Surrendered,GBP,33000,
01/11/2023 14:29:30,01/11/2023 06:39:13,943938,Q500402225,17723717,Surrendered,USD,168172,18/12/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943939,Q500402465,17725653,Lapsed,GBP,2950,16/01/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943940,Q500402474,17718195,Lapsed,GBP,4800,06/02/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943941,Q500402773,17645275,Paid Up,USD,38940,18/07/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,943942,Q500403089,17748447,Premium Holiday,USD,82200,30/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943944,Q500403673,17712824,Premium Paying,USD,117000,28/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943945,Q500403683,17715489,Surrendered,USD,117000,28/01/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943946,Q500403819,17712752,Lapsed,USD,5447.4,13/12/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943947,Q500403828,17730616,Premium Paying,USD,58500,24/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943948,Q500403833,17736530,Paid Up,USD,28525,26/01/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943949,Q500403844,17727344,Premium Paying,USD,36924,13/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943951,Q500404885,17767490,Paid Up,USD,39500,26/10/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943952,Q500405010,17760184,Lapsed,USD,20000,07/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943954,Q500405503,17783688,Premium Paying,USD,93786,22/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943955,Q500406748,17841188,Premium Paying,USD,108800,05/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943956,Q500406749,17840141,Surrendered,USD,11408.76,11/03/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943958,Q500407017,17865411,Lapsed,USD,6566.2,29/06/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943959,Q500407059,17971486,Paid Up,USD,9000,30/03/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943960,Q500407346,17809806,Lapsed,USD,6192.48,01/06/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943961,Q500407454,17814803,Paid Up,USD,33794.63,01/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943963,Q500407942,17835580,Surrendered,USD,45000,
01/11/2023 14:29:30,01/11/2023 06:39:13,943967,Q500408272,17879713,Premium Paying,USD,105010,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943968,Q500408381,17938361,Surrendered,USD,74000,01/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943969,Q500408494,17927886,Surrendered,USD,187387.59,24/06/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943970,Q500409180,17884908,Surrendered,USD,55164.23,18/06/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943971,Q500409233,17903457,Paid Up,USD,65266.8,11/08/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943972,Q500409273,17895509,Lapsed,USD,10500,08/07/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943973,Q500409365,18046187,Paid Up,USD,3900,27/03/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943974,Q500409585,17884896,Paid Up,USD,16263,17/10/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943976,Q500410690,17956441,Paid Up,USD,127713.43,28/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943977,Q500410711,17956198,Lapsed,USD,2143.96,11/01/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943978,Q500410720,17960581,Paid Up,USD,117000,01/04/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943979,Q500411309,18025258,Premium Paying,USD,105996.48,19/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943980,Q500411329,18007184,Paid Up,USD,41197.89,21/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943981,Q500411341,17961113,Surrendered,USD,34298.51,03/05/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943982,Q500411361,17974574,Surrendered,USD,55425,14/06/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943983,Q500411632,18007541,Surrendered,USD,28539,03/09/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943985,Q500412488,17995225,Premium Paying,USD,71000,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943986,Q500412489,17997295,Paid Up,USD,31519.5,05/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943987,Q500412491,18044079,Surrendered,USD,33415,01/06/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943988,Q500412590,18005744,Paid Up,USD,78108,19/10/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943989,Q500412601,18006227,Paid Up,EUR,41040.41,05/07/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943990,Q500413654,18112520,Surrendered,USD,63000,27/04/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943991,Q500413710,18013793,Paid Up,AED,72000,10/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943992,Q500413765,18019177,Premium Paying,USD,114156,09/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943993,Q500413793,18107808,Premium Paying,USD,83964.8,21/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943994,Q500413910,18042785,Paid Up,USD,27150,01/10/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943995,Q500413912,18049411,Paid Up,USD,158266.28,28/12/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943996,Q500413976,18061791,Paid Up,USD,20646,16/05/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943997,Q500413979,18081940,Paid Up,USD,96926.61,02/06/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943998,Q500414215,18161324,Premium Paying,USD,115000,13/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,958682,Q500414245,18192204,Premium Paying,USD,148500,19/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943999,Q500414258,18206305,Premium Paying,USD,173103,10/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944000,Q500414262,18212121,Surrendered,USD,31696,21/07/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,944001,Q500414334,18062229,Surrendered,USD,22824.82,27/05/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,944002,Q500414343,18065880,Surrendered,USD,8151.68,10/05/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,944003,Q500414344,18062261,Premium Paying,USD,142708.59,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944004,Q500414391,18109132,Surrendered,USD,26696,22/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,944005,Q500415185,18028523,Premium Paying,EUR,24685.74,06/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944006,Q500415282,18033119,Surrendered,USD,30597.56,23/06/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944007,Q500415482,18265744,Premium Holiday,USD,16291.48,30/05/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944008,Q500415485,18265784,Premium Paying,USD,72624,30/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944009,Q500415521,18112129,Premium Paying,USD,75429,21/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944010,Q500415523,18109967,Surrendered,USD,19005,17/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944011,Q500415527,18121041,Surrendered,USD,129996,05/06/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944012,Q500416090,18056434,Paid Up,USD,56400,01/12/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,944014,Q500416850,18084494,Surrendered,USD,41500,05/03/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,944015,Q500416988,18280865,Surrendered,USD,21760,02/05/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,944016,Q500417039,18123631,Surrendered,USD,26064,01/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,944017,Q500417070,18161865,Surrendered,USD,113448,01/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,944018,Q500417071,18175299,Premium Paying,USD,85142,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,826334,Q500417073,18200511,Surrendered,USD,18005,01/09/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944019,Q500417075,18135180,Premium Paying,USD,41205,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944020,Q500417076,18135225,Premium Paying,USD,140510,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944021,Q500417082,18150885,Paid Up,USD,140622,18/12/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,944022,Q500417084,18200667,Paid Up,USD,27000,11/03/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,944023,Q500417086,18142825,Surrendered,USD,47635,04/05/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,944024,Q500417091,18161586,Paid Up,USD,119918.76,11/02/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944025,Q500417116,18103542,Surrendered,GBP,44000,15/08/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,944026,Q500417179,18124366,Paid Up,USD,13000,30/06/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,944027,Q500417217,18140913,Paid Up,USD,40000,11/02/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,944028,Q500417223,18126869,Paid Up,USD,47807.48,01/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,944029,Q500417251,18154619,Surrendered,USD,58010,03/12/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,944030,Q500417267,18175272,Surrendered,USD,13500,26/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,944031,Q500417269,18176006,Paid Up,USD,12000,01/09/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,944032,Q500417280,18208410,Surrendered,USD,14000,02/02/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944033,Q500417480,18220673,Surrendered,USD,283000,28/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,944034,Q500417832,18189809,Premium Paying,USD,94799.8,20/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944035,Q500418260,18197427,Surrendered,USD,26400,25/02/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944036,Q500418284,18210573,Surrendered,USD,33600,16/08/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944037,Q500418423,18231841,Surrendered,USD,14452.16,02/04/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944038,Q500418424,18237241,Paid Up,USD,74640,23/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,944039,Q500418438,18236271,Premium Paying,EUR,48000,02/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944040,Q500418439,18236821,Premium Paying,USD,70417,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944041,Q500418469,18250589,Surrendered,USD,29870.43,11/10/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,944042,Q500418638,18254916,Surrendered,USD,17766.87,16/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944043,Q500418656,18253849,Premium Paying,USD,40500,20/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944044,Q500418662,18266138,Surrendered,USD,16228.3,30/01/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944045,Q500418728,18281566,Surrendered,USD,11500,06/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,598922,Q500390957,17361094,Surrendered,USD,20000,01/03/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,598950,Q500414367,18064010,Premium Paying,USD,124395,27/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,783860,PN100001483,100001485,Unknown,USD,1336.3,17/10/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,598923,Q500390994,17364949,Unknown,USD,101913.91,01/05/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,886250,PN100004625,100004626,Unknown,USD,3839.94,29/04/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,891122,PN100004694,100004695,Lapsed,USD,10815.12,29/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,883312,PN100002279,100002280,Unknown,USD,2171.13,08/01/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,883313,PN100002289,100002290,Unknown,USD,1968.59,08/01/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,826896,PN100003015,100003016,Unknown,USD,2265.9,06/05/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,834947,PN100005927,100005930,Unknown,USD,3562.24,01/01/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,708563,PN907086927,907086930,Unknown,USD,16996.14,29/06/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,729868,Q500180859,16577920,Surrendered,USD,176652,08/05/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,769578,Q500215609,16620936,Surrendered,USD,53499.73,09/07/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,769579,Q500215610,16621034,Surrendered,USD,48494.79,09/07/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,636719,Q500365263,17014829,Paid Up,USD,75515.82,17/12/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,729885,Q500372192,17183144,Surrendered,USD,16305.51,04/01/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,729924,Q500410277,18013053,Surrendered,USD,12950,04/04/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,729929,Q500412566,18005308,Premium Paying,USD,79502.15,30/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,729930,Q500412579,18004254,Premium Paying,USD,132500,02/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,729934,Q500414389,18104373,Paid Up,USD,34790.52,28/07/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,729935,Q500415522,18111299,Paid Up,USD,18758.64,05/04/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,826603,PN100002881,100002882,Unknown,USD,510.44,08/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,733246,Q500388233,17311753,Surrendered,USD,28790.76,11/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,856488,Q500391767,17546988,Lapsed,GBP,3188.96,02/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,598973,Q500417479,18214372,Lapsed,USD,3801,23/04/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,830267,PN100004618,100004619,Unknown,USD,28595,05/09/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,830271,PN100004628,100004629,Unknown,AED,38672.03,29/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,830775,PN100004835,100004836,Unknown,GBP,4183.92,10/10/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,598911,Q500350212,16946919,Surrendered,USD,253717.84,03/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,598924,Q500392340,17367886,Surrendered,USD,125600,30/11/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,759236,Q500398045,17513908,Paid Up,USD,46251.47,05/06/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,599495,Q500416207,18081986,Surrendered,GBP,30000,
01/11/2023 14:29:30,01/11/2023 06:39:13,598986,Q500418706,18250496,Lapsed,USD,2715,10/04/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,634813,Q004730409,17798850,Lapsed,USD,13717.8,06/09/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,634838,Q500091561,15936505,Surrendered,USD,130500,17/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,634846,Q500119251,16215494,Surrendered,USD,102954.39,04/08/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,634967,Q500406931,17798832,Lapsed,USD,21150.4,06/06/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,634969,Q500407280,17805117,Lapsed,USD,8063.7,24/10/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,634973,Q500408659,17854742,Lapsed,USD,14923.09,18/03/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,634974,Q500408675,17854723,Lapsed,USD,6957.86,03/03/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,634987,Q500414116,18008074,Lapsed,USD,8099.35,04/01/2021
